textId,word,kana,pos,desc,group,lesson
i_7e73520093a1,黄色い,きいろい,形1,黄色,3,209
i_f6ddc66fce6d,贈り物品,おくりもの,名,礼物，礼品,3,209
i_5b739653ef1a,そのうち,そのうち,副,不久，过几天,3,209
i_69f4db4c7233,紙袋,かみぶくろ,名,纸袋，纸质口袋,3,209
i_a568555aa303,上着,うわぎ,名,上衣,3,209
i_e280b49dedec,音色,ねいろ,名,音色,3,209
i_a2582f112232,サラダ,サラダ,名,色拉，凉拌菜,3,209
i_85dda3ebe768,目立つ,めだつ,动1,显眼，显著，引人注目,3,209
i_91b98f8abca2,スケジュール,スケジュール,名,日程，日程表,1,210
i_cffb59aedd98,ハード,ハード,形2,(日程）紧张，紧密；困难；硬，坚固,1,210
i_8c7f3624e96c,とんでもない,とんでもない,形1,没有的事儿，哪里的话,1,210
i_fe9ee0b8f7d1,ファッション,ファッション,名,时装，时尚，流行,1,210
i_3874b38d30da,観光地,かんこうち,名,观光胜地，旅游胜地,1,210
i_8e076ab1ab42,有馬温泉,ありまおんせん,专,有马温泉,1,210
i_7bfd0e28a484,のんびり,のんびり,副,放松，轻松；悠闲自在，悠然自得,1,210
i_d26879689dcf,女将,おかみ,名,老板娘，女主人，女掌柜,1,210
i_a96e45b49ec7,お世話になります,おせわになります,熟语,承蒙关照,1,210
i_300ccc38b805,とんでもありません,とんでもありません,熟语,没有的事儿，哪儿的话,1,210
i_cf1be81b4084,関心がある,かんしんがある,熟语,感兴趣,1,210
i_4ff9f1d029c9,～名様,～めいさま,其他,～位，～名,1,210
i_ca6f00181c94,～食,～しょく,其他,～餐,1,210
i_29f330053c41,～付き,～つき,其他,～带～，付送～,1,210
i_ed4f04a7f5d3,満室,まんしつ,名,房间已满，无空房间，满员,1,210
i_03ba6a5b7504,安静,あんせい,形2,静养，安静,1,210
i_26653faafafc,エプロン,エプロン,名,围裙,1,210
i_7c7164b86b58,清掃,せいそうする,动3,清扫，扫除,1,210
i_4d297ccd3bcd,組む,くむ,动1,计划，安排，编制，编排,1,210
i_31c31c680648,たまたま,たまたま,副,偶然，碰巧,1,210
i_68791eed0ad4,一度,いちど,副,一次，一遍，一度,1,210
i_54665df62621,来社,らいしゃする,动3,来（我）公司,1,210
i_d93099f0ffce,協力,きょうりょくする,动3,合作，协作，配合,1,210
i_fb1384b19e80,つぼ,つぼ,名,つぼ[名]瓶，坛，罐，缸,1,210
i_3444c1b06501,試着,しちゃくする,动3,试穿,1,210
i_c20e45a35fb6,お/ご~申し上げる,お/ご～もうしあげる,其他,恭～，敬～（自谦）,1,210
i_bbbd5214aa07,札幌,さっぽろ,专,札幌,1,210
i_e2b9dc8b9565,片道,かたみち,名,单程,1,210
i_c61898666e46,光,ひかり,名,光，光亮，光线,1,210
i_75d6f057e3b7,合図,あいずする,动3,发信号，递暗号,1,210
i_2dac20b1d492,算数,さんすう,名,算数,1,210
i_e54710024150,解く,とく,动1,解，解答，解明,1,210
i_d8167c330cd7,表示,ひょうじ,名,表示，指示；表明,1,210
i_765436b28fbe,ローマ字,ローマじ,名,罗马字,1,210
i_986b0c7a95e9,満足,まんぞく,名,满足，满意,1,210
i_e668beeb2110,大国,たいこく,名,大国，强国,3,210
i_ab4a0d6da2bd,全国,ぜんこく,名,全国,3,210
i_d375a3a654d3,温泉地,おんせんち,名,温泉胜地,3,210
i_72893278ff64,延べ,のべ,名,总计，共计,3,210
i_81b93f04b1ea,地中,ちちゅう,名,地下，地里,3,210
i_2301eede0682,湧き出る,わきでる,动2,喷涌，喷出，涌出,3,210
i_5b752872d258,規定,きてい,名,特定，规定,3,210
i_1635709f7256,含む,ふくむ,动1,包含，含有,3,210
i_6ac6e9d36cdc,透明,とうめい,形2,透明,3,210
i_6135e94e8886,濁る,にごる,动1,混浊，污浊,3,210
i_e6197dad3018,神経痛,しんけいつう,名,神经痛,3,210
i_becebb4d1a19,皮膚病,ひふびょう,名,皮肤病,3,210
i_32d650fee161,高血圧,こうけつあつ,名,高血压,3,210
i_ecbd7a9a31ad,治療,ちりょう,名,治疗,3,210
i_84c6d73482ff,変える,かえる,动2,换，改变,3,210
i_6147c928d280,露天風呂,ろてんぶろ,名,露天温泉，露天浴池,3,210
i_764886fc3956,たっぷり,たっぷり,形2,满……，充分，足够,3,210
i_c1d451335495,つかる,つかる,动1,浸泡，泡澡,3,210
i_81420f952a3a,リラックスする,リラックスする,动3,放松，松弛；轻松,3,210
i_6d43618466e4,宿泊,しゅくはくする,动3,住宿，投宿,3,210
i_60ff2ceb8373,入浴施設,にゅうよくしせつ,名,洗浴设施,3,210
i_c122dc26e495,日帰り,ひがえり,名,当天往返,3,210
i_8ce11509babb,入浴,にゅうよく,名,洗浴，入浴,3,210
i_9e6e34955c63,施設,しせつ,名,设施，设备,3,210
i_f29e2058bcef,銭湯,せんとう,名,公共澡堂，洗浴中心,3,210
i_25d286f1c656,ころ,ころ,名,时候，时期,3,210
i_a7f197b0178b,スーパー銭湯,スーパーせんとう,名,超级洗浴中心,3,210
i_c157bb7c8103,マッサージ,マッサージ,名,按摩,3,210
i_788f7ba1aabe,エステ,エステ,名,美容，全身美容,3,210
i_11cbfbe9c518,楽しむ,たのしむ,动1,享受，欣赏,3,210
i_3d0c954783ea,ちょっとした,ちょっとした,形2,一点点，有点，稍微,3,210
i_31198bd293cf,いやし,いやし,名,安慰，享受；医治，治疗,3,210
i_0c287e176eb9,～千万,～せんまん,其他,～千万,3,210
i_c872052379d1,停留所,ていりゅうじょ,名,公交车站，车站，公共汽车站,3,210
i_cd1e0be02b96,ぴったり,ぴったり,副,正合适，恰好,3,210
i_dacc634b332c,つるつる,つるつる,副,溜滑，滑溜，光滑,3,210
i_6cebff8dcc15,実験,じっけん,名,试验，实验,3,210
i_d6fe5c0a36d1,洪水,こうずい,名,洪水,3,210
i_6cae9df1361f,流す,ながす,动1,冲走，冲刷,3,210
i_e7f39ad3c403,ステーキ,ステーキ,名,牛排,3,210
i_d550818c1b68,おかず,おかず,名,菜，菜肴,3,210
i_ccacc2f28657,全く,まったく,副,完全，全然,3,210
i_76ce2a9bc0c2,範囲,はんい,名,范围,3,210
i_2890eba659ab,食材,しょくざい,名,食品原材料,3,210
i_f67bebfdac2e,松茸,まつたけ,名,松蘑，松茸,3,210
i_9f86b99b1ff2,原因,げんいん,名,原因,3,210
i_8f4467aff000,いやす,いやす,动1,医治，治疗,3,210
i_a0fa677efaad,香り,かおり,名,香味，芳香,3,210
i_13361b6a2fe1,～所,～じょ,其他,～所，～站,3,210
i_ba5514deb8eb,～年制,～ねんせい,其他,～年制,3,210
i_4764069dff96,ビタミン,ビタミン,名,维生素，维他命,3,210
i_f5609c65babf,予防,よぼうする,动3,预防,3,210
i_9d9815d3ceff,立て直す,たてなおす,动1,重整，重建,3,210
i_2befeb26b2ec,維持,いじする,动3,维持，保持,3,210
i_2b0f78f829ac,体重,たいじゅう,名,体重,3,210
i_ba3d4be6703e,ファイル,ファイル,名,文件，档案，卷宗,3,210
i_1ac52266266c,日付,ひづけ,名,日期，年月日,3,210
i_b2233fd6e1d3,肌,はだ,名,肌肤,3,210
i_920bd6a4cbbb,地区,ちく,名,地区,3,210
i_ea13760be877,相当,そうとう,副,相当，很，颇,3,210
i_6e25ccf1a86a,社内,しゃない,名,公司内,3,210
i_fef4a9d5ea44,天才,てんさい,名,天才,3,210
i_2b8d19accc11,～氏,～し,其他,～先生，～女士，～夫人,3,210
i_d65b5364dfbc,一心,いっしん,专,一心,1,211
i_4036ec8c7651,新作,しんさく,名,新作品，新创作,1,211
i_cf9e0c488a4b,公開,こうかいする,动3,公映，公开，开映；开放,1,211
i_10b8ba843632,興行,こうぎょう,名,票房，公演，演出，上映,1,211
i_65ed209e20cd,トップ,トップ,名,第一位，首位，第一名,1,211
i_11f3f5a60329,見込み,みこみ,名,预料，估计；可能性,1,211
i_64b318ce61de,主演,しゅえんする,动3,主演,1,211
i_7ee24c9f7f93,アクション,アクション,名,动作片，武打剧；动作,1,211
i_394d4ed45e53,評価,ひょうかする,动3,评价,1,211
i_c32639b50715,高まる,たかまる,动1,高涨，提高,1,211
i_73fac9e65ffe,そうすると,そうすると,接,这么说来，这么说,1,211
i_455c1e5d7f86,わけ,わけ,名,缘故，理由，原因,1,211
i_646861e0617f,区別,くべつする,动3,区分，区别,1,211
i_628ceb6984b1,受け入れる,うけいれる,动2,接受，采纳,1,211
i_4c81546f9dd6,彼ら,かれら,代,他们,1,211
i_1449beadf364,つかむ,つかむ,名,抓住，掌握住,1,211
i_badea8314990,口コミ,くちコミ,名,口碑，口头互传，口头推荐,1,211
i_904d7c2fb1ff,映像,えいぞう,名,电影，影像,1,211
i_9bd46873edc7,提供,ていきょうする,动3,提供,1,211
i_f830265fa82e,気がする,きがする,名,感觉，觉得，好像,1,211
i_4e184fe7ba8f,～ら,～ら,其他,～们，～等,1,211
i_53f939d88a1c,同～,どう～,其他,同～，相同～,1,211
i_9b6615927eaa,真実,しんじつ,名,真的，真话；真实，事实,1,211
i_22c45b4021c7,方針,ほうしん,名,方针，方向,1,211
i_14de37c3f49e,定年,ていねん,名,退休，退休年龄,1,211
i_9383ba5630cc,GDP,ジーディーピー,名,GDP，国内生产总值,1,211
i_768e1f2a81ba,抜く,ぬく,动1,超过，超出,1,211
i_25e200611449,さっと,さっと,副,很快，一下子；忽然，骤然,1,211
i_d85097e05143,ヒットする,ヒットする,动3,非常畅销，大受欢迎,1,211
i_842b1dd3e145,たんす,たんす,名,衣橱，衣柜,1,211
i_bbcde887fa9b,高める,たかめる,动2,提高，抬高,1,211
i_ef2268131973,広まる,ひろまる,动1,扩大；传播，遍及,1,211
i_06fbc38d6eae,広める,ひろめる,动2,推广；扩大,1,211
i_b5e80d101ab8,強まる,つよまる,动1,强烈起来，强硬起来,1,211
i_df5264586966,強める,つよめる,动2,加强，增强,1,211
i_da2d22e177ca,弱まる,よわまる,动1,变弱，衰弱,1,211
i_7e2489dce1e0,弱める,よわめる,动2,弱化，减弱,1,211
i_017e7a4ecaab,深まる,ふかまる,动1,加深，变深,1,211
i_eb32c9bd2cb0,節約,せつやく,名,节约,1,211
i_65f7f2c14f92,キリスト教,キリストきょう,名,基督教,1,211
i_4ff747cb26c3,宣教師,せんきょうし,名,传教士,1,211
i_c181c0367c61,薄める,うすめる,动2,冲淡；稀释；淡化,1,211
i_67309c49e259,ルール,ルール,名,规则，章程,1,211
i_8c3f060700f2,川田,かわだ,专,川田,1,211
i_be599c463853,線,せん,名,线,1,211
i_aa8d5d0c5eb5,田/田んぼ,た/たんぼ,名,田地；稻田，水田,1,211
i_729f7a2b0da1,とおす,とおす,动1,通过；穿过，穿通,1,211
i_a9dae7f01ac5,マスコミ,マスコミ,名,宣传媒介,1,211
i_523428056123,～教,～きょう,其他,～教,1,211
i_bae896324f1b,低下,ていかする,动3,下降，降低,1,211
i_14c284b0973a,いずれ,いずれ,副,早晚，反正,1,211
i_28e494ecf163,上位,じょうい,名,前列，排前面；上位，上座,1,211
i_915283d9c643,油断,ゆだん,名,疏忽，麻痹,1,211
i_5c0dc33e8656,韓国ドラマ,かんこくドラマ,名,韩国电视剧,1,211
i_d8b1998aa3ff,化粧品,けしょうひん,名,化妆品,1,211
i_05fd197b9553,チェス,チェス,名,国际象棋,1,211
i_dfcc5b14b417,将棋,しょうぎ,名,日本象棋,1,211
i_176b0f863318,碁,ご,名,围棋,1,211
i_b3eb737d1126,俳句,はいく,名,俳句，俳诗,1,211
i_506115b55503,売り切れる,うりきれる,动2,卖完，售罄,1,211
i_7d9ac634514c,退職,たいしょくする,动3,辞职,1,211
i_91abd452b3fd,歌謡曲,かようきょく,名,流行歌曲,1,211
i_96281d574169,交流,こうりゅう,名,交流,1,211
i_726e650dc48d,夢中,むちゅう,名,着迷，入迷,3,211
i_2b36aed576ff,光景,こうけい,名,情景，景象，光景,3,211
i_a6a7605547aa,成人,せいじん,名,成年人，大人,3,211
i_0321e8be8690,関,かんする,动3,关于，有关,3,211
i_9bbb7f58ed54,クレヨンしんちゅん,クレヨンしんちゅん,专,蜡笔小新,3,211
i_1d4172507f59,ドラえもん,ドラえもん,专,机器猫,3,211
i_51e5c2680203,ちびまる子ちゃん,ちびまるこちゃん,专,樱桃小丸子,3,211
i_72c3dadb64c7,鉄腕アトム,てつわんアトム,专,铁臂阿童木,3,211
i_0159251d558f,画質,がしつ,名,图像质量，画面质量,3,211
i_ecc154334759,比べもの,くらべもの,名,比较的事物,3,211
i_2a265e327b74,デジタル技術,デジタルぎじゅつ,名,数码技术，数字技术,3,211
i_fcd8ba11c2ae,いきいき,いきいき,副,栩栩如生，生动；生气勃勃,3,211
i_84f74cb8b65e,生み出す,うみだす,动1,诞生，创作出，产生,3,211
i_e617c017e5dc,テレビ番組,テレビばんぐみ,名,电视节目,3,211
i_9e371184042f,視聴率,しちょうりつ,名,收视率,3,211
i_de20eacc566a,獲得,かくとくする,动3,获得,3,211
i_3b49a5158e63,やがて,やがて,副,后来，不久；大约,3,211
i_75f87460b624,先端,せんたん,名,尖端，先进,3,211
i_54e47ea5da4b,映画館,えいがかん,名,电影院,3,211
i_ea2937435e39,スクリーン,スクリーン,名,屏幕，银幕，银屏,3,211
i_616561f34b94,登場,とうじょうする,动3,登场，出场,3,211
i_37ed214f2923,娯楽,ごらく,名,娱乐,3,211
i_1a83d5c7c316,芸術,げいじゅつ,名,艺术,3,211
i_d342efc48d35,次々,つぎつぎ,副,不断，接二连三，接踵而来,3,211
i_0bc08ab45bd6,千と千尋の神隠し,せんとちひろのかみかくし,专,千与千寻,3,211
i_24faf1df2f1e,夢中になる,むちゅうになる,熟语,热衷，入迷，沉醉,3,211
i_81bc1b531b8f,比べものにならない,くらべものにならない,熟语,不能相提并论，不可同日而语,3,211
i_b2aae6c418dd,その後,そのご,名,之后，其后,3,211
i_2dda9e2dec3e,～向け,～むけ,其他,适合～，面向～,3,211
i_5bc67a6f7207,高～,こう～,其他,高～,3,211
i_88b4c905289d,～率,～りつ,其他,～率,3,211
i_c22ba919f18f,～性,～せい,其他,～性,3,211
i_aa5513dbabcb,～力,～りょく,其他,～力,3,211
i_cab3aa04fec0,追いかける,おいかける,动2,追赶；紧接着，紧跟着,3,211
i_28b63e8d07ae,風景,ふうけい,名,景象，风景；情景,3,211
i_95dff2ca2ac5,締め切り,しめきり,名,截止，期限，届满,3,211
i_888f14603aa6,向ける,むける,动2,向，朝，对,3,211
i_6a518d2ab898,向く,むく,动1,向，朝；适合，对路,3,211
i_0d891ed5c9d9,まくら,まくら,名,枕头,3,211
i_1e006726d824,カバー,カバー,名,覆盖物，外皮，套子,3,211
i_94d2eb3f42fa,関連,かんれん,名,相关，有关,3,211
i_057e32d7e35e,手続き,てつづき,名,手续,3,211
i_d3c43d12c9ad,専門書,せんもんしょ,名,专业书,3,211
i_a1954ec2bece,ドイツ,ドイツ,专,德国,3,211
i_8cb67ce2486b,視察,しさつ,名,考察，视察,3,211
i_22b595545f0c,ロシア語,ロシアご,名,俄语,3,211
i_02263969efd8,あいつ,あいつ,代,那家伙，那小子,3,211
i_005ae48f3b96,仲間,なかま,名,朋友，伙伴，同事,3,211
i_9fbc1cb3253e,裏切る,うらぎる,动1,背叛，违背,3,211
i_c7afbbdc7356,その後,そのあと,名,之后，其后,3,211
i_a4caac589965,見かける,みかける,动2,看到，看见,3,211
i_09130959d37b,公害,こうがい,名,公害,3,211
i_ba50f60cbe62,再発,さいはつ,名,再发生；重新发作,3,211
i_320854ab28bf,表情,ひょうじょう,名,表情,3,211
i_e34d94a93c3c,木の葉,このは,名,树叶,3,211
i_0f1a1f3c41e7,水槽,すいそう,名,水槽，注水槽,3,211
i_5ec6c43b50d1,上映,じょうえい,名,放映，上映,3,211
i_26bc5a3b8e68,ブランド,ブランド,名,名牌，品牌，牌子,3,211
i_4734bf214526,インスタント食品,インスタントしょくひん,名,方便食品，速食,3,211
i_18928614da7a,集中,しゅうちゅう,名,集中,3,211
i_8926bd75d8a7,説得,せっとく,名,说服,3,211
i_fafa226ff028,火力,かりょく,名,火力，火势,3,211
i_f62c81b7dec0,人力,じんりょく,名,人力,3,211
i_e245859042b7,学力,がくりょく,名,学力，学习实力,3,211
i_a3e34e2b3092,上げる,あげる,动2,提高，抬高,3,211
i_06ccd1cdef4e,～向き,～むき,名,适合～,3,211
i_491a1cec527f,幼児,ようじ,名,幼儿，婴儿,3,211
i_6a43b896fe9a,科学者,かがくしゃ,名,科学家,3,211
i_6f42a46ee0ef,行動,こうどう,名,行为，行动,3,211
i_c1aec3ec0134,冗談,じょうだん,名,玩笑；戏言；笑话,3,211
i_17245575da66,配布,はいふする,动3,发，分发，散发,3,211
i_dd88768539c7,生存,せいぞんする,动3,生存,3,211
i_b179979d224b,海水,かいすい,名,海水,3,211
i_a917ca7a2bc4,ミネラル,ミネラル,名,矿物质,3,211
i_48b61d29e60a,貧しい,まずしい,形1,贫穷，穷苦,3,211
i_2854674d40c3,土地,とち,名,土地,3,211
i_d7e4e8bfca2b,レジャー用品,レジャーようひん,名,休闲用品，娱乐用品,3,211
i_24f903dd7f59,活気,かっき,名,活力，生气，朝气,3,211
i_b28d99d865f6,いよいよ,いよいよ,副,到底，终于,1,212
i_103b8b018f7e,方言,ほうげん,名,方言，地方话,1,212
i_487b264285b8,繁華街,はんかがい,名,繁华区，繁华街，商业区,1,212
i_b1fe5a99b2bb,ミナミ,ミナミ,专,大阪市南部商业繁华区名称,1,212
i_101998e5e4cc,同行,どうこうする,动3,同行，一起去,1,212
i_e8e03486725f,披露宴,ひろうえん,名,婚宴，喜宴,1,212
i_3edb60745edd,喜んで,よろこんで,副,高兴地，非常愿意地,1,212
i_b0234f63729a,よいうと,よいうと,熟语,你的意思是？怎么说？,1,212
i_e1a3e8ddf7e9,おおきに,おおきに,熟语,谢谢，多谢（大阪方言）,1,212
i_e70a5260cd12,あかん,あかん,熟语,不行，不可以（大阪方言）,1,212
i_5f359a518dc6,耳にする,みみにする,熟语,听到,1,212
i_9b8a06b65c6a,せっかくですけれど,せっかくですけれど,熟语,有违您的好意，承蒙特意邀请，却……,1,212
i_d5f64936a1ac,遠慮しておきます,えんりょしておきます,熟语,算了，不用了,1,212
i_47dce2777338,おめでとうございます,おめでとうございます,熟语,恭喜，恭贺,1,212
i_bdf3af4d449a,～弁,～べん,其他,～方言，～口音,1,212
i_27c335f568e7,公衆電話,こうしゅうでんわ,名,公用电话,1,212
i_5e6b8c122591,雷,かみなり,名,雷,1,212
i_bdedf9115886,好き嫌い,すききらい,名,挑剔；好恶,1,212
i_07d856b53035,山登り,やまのぼり,名,登山，爬山,1,212
i_84a46dd758eb,作成,さくせいする,动3,写，作，制作,1,212
i_b346ebf6560d,披露,ひろうする,动3,宣布，公布，公开,1,212
i_256afdb20dc1,変更,へんこうする,动3,改变，变更，更改,1,212
i_cfb3b6d554d9,改めて,あらためて,副,再，重新,1,212
i_bff41bbfb5e9,体調,たいちょう,名,身体状况，健康状态,1,212
i_e43cf8cd5189,目にする,めにする,名,看到，看见,1,212
i_799370987b93,言葉に甘える,ことばにあまえる,熟语,按您所说，如您所说,1,212
i_fff23c757f46,伊豆,いず,专,伊豆,1,212
i_b7ff7fc91d3f,競馬,けいば,名,赛马,1,212
i_c10d72601990,名作,めいさく,名,名作，杰作,1,212
i_59e7f9fac16c,DVD,ディーブイディー,名,DVD机；数字光盘,1,212
i_7c8d5e8bef5d,村上春樹,むらかみはるき,专,村上春树,1,212
i_2b079eab6b97,冷房,れいぼう,名,冷气设备，冷气空调,1,212
i_e4f49d8a6b2e,入場,にゅうじょう,名,入场，进场,1,212
i_835021248b1d,断る,ことわる,动1,拒绝，谢绝；预先通知,1,212
i_f52d0466443e,猛暑,もうしょ,名,酷暑，炎热,1,212
i_b178bcbfbd9e,不足する,ふそくする,动3,不足，不够，短缺,1,212
i_28b8374fad0d,～気味,～ぎみ,名,有点～，觉得～,1,212
i_a1f6e254e688,共通語,きょうつうご,名,通用语，普通话,3,212
i_52c499be4ea4,民族,みんぞく,名,民族；种族,3,212
i_6ae0afd81a25,異なる,ことなる,动1,不一样，不同,3,212
i_64ceeaadf125,文法,ぶんぽう,名,语法,3,212
i_455ade6bd767,アクセント,アクセント,名,声调，重音,3,212
i_b52e0b644a55,関西,かんさい,专,关西,3,212
i_63dcf141776f,誤解,ごかい,名,误解，误会,3,212
i_1614b16c82c8,投げる,なげる,动2,投，扔，掷,3,212
i_b60df8baa221,解釈,かいしゃくする,动3,解释，说明,3,212
i_c46c8bca9c4f,投げ返す,なげかえす,动1,扔回去，投回去,3,212
i_d292fc2331cb,保管,ほかんする,动3,保管，管理,3,212
i_a3a818411065,聞き間違える,ききまちがえる,动1,听错，误听,3,212
i_2bff06e00a1c,浸透,しんとうする,动3,渗透，渗入,3,212
i_2dc8e9750e44,～方言,～ほうげん,其他,～方言,3,212
i_6fa20f28cc9a,～地方,～ちほう,其他,～地区,3,212
i_151651254a33,独立,どくりつする,动3,独立,3,212
i_65d28c2b1bf9,述べる,のべる,动2,陈述，叙述，说明,3,212
i_a11f3119d38d,当日,とうじつ,名,当天，当日,3,212
i_5b4d18f99669,応対,おうたい,名,应酬，接待,3,212
i_955455db21a5,飛行場,ひこうじょう,名,机场,3,212
i_747db7abe2d4,ボランティア活動,ボランティアかつどう,名,志愿者活动,3,212
i_23bcc0578724,貝殻,かいがら,名,贝壳,3,212
i_3fdee4cf8df7,長野県,ながのけん,专,长野县,3,212
i_c1d996e66d71,近畿,きんき,专,（日本的）近畿地区,3,212
i_0bd5f064e704,中部,ちゅうぶ,专,（日本的）中部地区,3,212
i_71163fe8d9ae,中国,ちゅうごく,专,（日本的）中国地区,3,212
i_9a84722a04e8,四国,しこく,专,（日本的）四国地区,3,212
i_a88e374b5420,後悔,こうかいする,动3,后悔,3,212
i_3dc3aaa09e78,書き間違える,かきまちがえる,动2,写错,3,212
i_07681a994f6e,言い間違える,いいまちがえる,动2,说错,3,212
i_d45ea0f124e4,言い返す,いいかえす,动1,顶嘴；反复说,3,212
i_7adad1de50db,聞き返す,ききかえす,动1,反问；反复问,3,212
i_2e110aaf2c2a,思い返す,おもいかえす,动1,回想，反省；再考虑一番，重新考虑,3,212
i_3c6ecbcf7bd8,寮長,りょうちょう,名,宿舍长,3,212
i_728cd1d72b50,門限,もんげん,名,关门时间,3,212
i_c60944e5e014,～問目,～もんめ,名,第～题，第～个问题,3,212
i_f8e69f531f21,あちらこちら,あちらこちら,名,各处，到处,3,212
i_3967234c97ff,国籍,こくせき,名,国籍,3,212
i_8063b3199009,教育,きょういく,名,教育,3,212
i_b840a954c981,教材,きょうざい,名,教材,3,212
i_bcb00dac5550,高等学校,こうとうがっこう,名,高中,3,212
i_8abdbcc28bf1,進出,しんしゅつ,名,进入，打入，挤进,3,212
i_a177bac706ae,強化,きょうか,名,加强，强化,3,212
i_6de2f717fe13,課題,かだい,名,题目，课题,3,212
i_8a696d4b29be,我が国,わがくに,名,我国,3,212
i_7e25c68ab967,ページ,ページ,名,页，页码,3,212
i_1f14aadae6b9,登録,とうろくする,动3,登记，注册,3,212
i_ff3858e8c531,汚染,おせん,名,污染,3,212
i_b4b91bd86ae6,漁業,ぎょぎょう,名,渔业，水产业,3,212
i_c53423bdeaf1,支払う,しはらう,动1,支付，付款,3,212
i_d60a6adcb1d1,取り消す,とりけす,动1,取消，作废，撤消,3,212
i_a07dbaf18207,待ち合わせる,まちあわせる,动2,约会，碰头,3,212
i_deae959a2004,～以内,～いない,其他,～以内,3,212
i_83fd25b65714,折り入って,おりいって,副,诚恳，特意,1,213
i_35921dc755e3,改まる,あらたまる,动1,郑重其事，庄重,1,213
i_353f9a9c87f1,自信,じしん,名,自信，信心,1,213
i_73f24aaf1acf,君,きみ,代,你,1,213
i_28f331d88f66,頼み,たのみ,名,请求；信赖,1,213
i_cd1a0b4cb87d,引き受ける,ひきうける,动2,答应，接受；承担,1,213
i_6c0f16cb7735,もしかして,もしかして,副,也许，或许，可能,1,213
i_540735282a23,どうしても,どうしても,副,无论如何,1,213
i_aa816dc025c7,出会う,であう,动1,遇见，碰上,1,213
i_172156a7f087,格好,かっこう,名,装束；样子；姿态,1,213
i_74d920b1450d,装置,そうち,名,装置，设备,1,213
i_d7d18c8567b6,夕飯,ゆうはん,名,晚饭，晚餐,1,213
i_4bb80c47ec9c,ハンバーグ,ハンバーグ,名,汉堡牛肉饼,1,213
i_6b70fd3710eb,もしかすると,もしかすると,副,也许，或许，可能,1,213
i_aeb4480907d2,酔う,よう,动1,醉，喝醉,1,213
i_ee315a3cb9c2,魚介類,ぎょかいるい,名,鱼贝类，鳞介类,1,213
i_3c81d9da602f,悪いけど,わるいけど,名,不好意思,1,213
i_18ce647e6271,商品開発,しょうひんかいはつ,名,商品开发,1,213
i_562c2ecf136f,東西食品,とうざいしょくひん,专,东西食品公司,1,213
i_6e8dc89ccac6,伝言,でんごんする,动3,带口信,1,213
i_72255b879ade,出版社,しゅっぱんしゃ,名,出版社,1,213
i_d8476db53e4c,出版,しゅっぱんする,动3,出版,1,213
i_fa11ab83638c,後片づけ,あとかたづけ,名,善后，整理，收拾,1,213
i_6c8a12757ded,テレビ局,テレビきょく,名,电视台,1,213
i_bb7882f2e0a9,相談に乗る,そうだんにのる,熟语,商量，征求意见,1,213
i_a549500d7335,統計,とうけい,名,统计,3,213
i_c08a8d67f4c5,減少,げんしょうする,动3,减少,3,213
i_4640e897434f,現象,げんしょう,名,现象,3,213
i_5c6c04ddb6f5,傾向,けいこう,名,趋势，倾向,3,213
i_3b1d0c048fad,背景,はいけい,名,背景，背景形势,3,213
i_23b48a49f043,出産,しゅっさん,名,生孩子,3,213
i_ef03221a3439,育児,いくじ,名,育儿，抚育,3,213
i_38f6c3be22a2,対する,たいする,动3,对，对于,3,213
i_512dd79f2715,晩婚,ばんこん,名,晚婚,3,213
i_bd65df109397,控える,ひかえる,动1,抑制，控制，节制,3,213
i_3f223ec72ab6,出生,しゅっしょう,名,出生，诞生,3,213
i_09bfcc523a29,つながる,つながる,动1,牵涉；连接；排列,3,213
i_7aa3f2899956,上昇,じょうしょう,名,上涨，上升,3,213
i_6478fd27a7f6,額,がく,名,金额，数量,3,213
i_c5fdbc48c595,住宅問題,じゅうたくもんだい,名,房问题，住宅问题,3,213
i_b664008acbb8,意志,いし,名,意愿，意志，意向,3,213
i_8f3bff81c5ed,非婚,ひこん,名,不结婚；非婚，没结婚,3,213
i_cce084f0404b,年間,ねんかん,名,一年；年间，年代,3,213
i_f3554678ab93,年月,ねんげつ,名,时间，光阴，年月，岁月,3,213
i_082ed6589762,～時,～じ,其他,～时，～的时候,3,213
i_3003e33eb45a,～数,～すう,其他,～数，～的数量,3,213
i_eb15b49878a1,石炭,せきたん,名,煤，煤炭,3,213
i_a8dd801691d1,一途,いっと,名,唯一方向；唯一手段,3,213
i_20bc11f1b99b,たどる,たどる,动1,发展；走向；追溯,3,213
i_2aac97859b71,円安,えんやす,名,日元贬值,3,213
i_045244a41672,輸入食品,ゆにゅうしょくひん,名,进口食品,3,213
i_4f9832c70fe0,値上がり,ねあがり,名,价格上涨，涨价,3,213
i_2d030a840810,改善,かいぜんする,动3,改善,3,213
i_b2e62e13b07e,伸ばす,のばす,动1,留（头发），拉长，延长,3,213
i_7d76fd2aca5e,そろばん,そろばん,名,算盘,3,213
i_e69fd1f624c1,不況,ふきょう,名,不景气，萧条,3,213
i_e11e08a85dd0,長所,ちょうしょ,名,长处，优点,3,213
i_777c9caa5cbb,短所,たんしょ,名,短处，弱点,3,213
i_d75984e98f6c,整備不良,せいびふりょう,名,维修不良，维修状况差,3,213
i_d76616108ea2,整備,せいび,名,（道路）维修，整修；配备，配齐,3,213
i_99a96e11f817,批判,ひはん,名,批判，批评，评论,3,213
