word,kana,desc,tags
集計,しゅうけい,"totalization, aggregate",JLPT_1
襲撃,しゅうげき,"attack, charge, raid",JLPT_1
収支,しゅうし,income and expenditure,JLPT_1
終始,しゅうし,from beginning to end; consistent(ly),JLPT_1
修士,しゅうし,Masters degree program,JLPT_1
従事,じゅうじ,"engaging, pursuing, following",JLPT_1
終日,しゅうじつ,all day,JLPT_1
充実,じゅうじつ,"fullness, perfection",JLPT_1
収集,しゅうしゅう,"gathering up, collection",JLPT_1
十字路,じゅうじろ,crossroads,JLPT_1
執着,しゅうじゃく,"attachment, adhesion, tenacity",JLPT_1
執着,しゅうちゃく,"attachment, adhesion, tenacity",JLPT_1
柔軟,じゅうなん,flexible,JLPT_1
重複,じゅうふく,"duplication, repetition, overlapping",JLPT_1
収容,しゅうよう,accommodation; seating; custody,JLPT_1
従来,じゅうらい,"up to now, so far, traditional",JLPT_1
守衛,しゅえい,"security guard, doorkeeper",JLPT_1
主演,しゅえん,"starring, playing the leading part",JLPT_1
主観,しゅかん,"subjectivity, subject, ego",JLPT_1
修行,しゅぎょう,"pursuit of knowledge, training, ascetic practice",JLPT_1
塾,じゅく,after-school (cram) school,JLPT_1 Intermediate_Japanese_Ln.05 Genki_Ln.22
祝賀,しゅくが,"celebration, congratulations",JLPT_1
宿命,しゅくめい,"fate, destiny, predestination",JLPT_1
手芸,しゅげい,handicrafts,JLPT_1
主権,しゅけん,sovereignty,JLPT_1
主催,しゅさい,"organization, sponsorship, to host",JLPT_1
取材,しゅざい,"coverage, collecting data",JLPT_1
趣旨,しゅし,"object, meaning",JLPT_1
種々,しゅじゅ,variety,JLPT_1
主食,しゅしょく,staple food,JLPT_1
主人公,しゅじんこう,protagonist,JLPT_1
主体,しゅたい,"subject, main constituent",JLPT_1
主題,しゅだい,"subject, theme, motif",JLPT_1
出演,しゅつえん,"leading performer, stage appearance",JLPT_1
出血,しゅっけつ,bleeding,JLPT_1
出現,しゅつげん,"appearance, arrival",JLPT_1
出産,しゅっさん,childbirth,JLPT_1 Intermediate_Japanese_Ln.14
出社,しゅっしゃ,come to work,JLPT_1
出生,しゅっしょう,birth,JLPT_1
出生,しゅっせい,birth,JLPT_1
微量,びりょう,"minuscule amount, extremely small quantity",JLPT_1
昼飯,ひるめし,lunch (mid-day meal),JLPT_1
比例,ひれい,proportion,JLPT_1
疲労,ひろう,"fatigue, weariness",JLPT_1
敏感,びんかん,"sensibility, susceptibility, sensitive (to)",JLPT_1
貧困,ひんこん,"poverty, lack",JLPT_1
品質,ひんしつ,quality,JLPT_1
貧弱,ひんじゃく,"poor, meager, insubstantial",JLPT_1
品種,ひんしゅ,"breed, type, variety",JLPT_1
ヒント,ヒント,hint,JLPT_1
頻繁,ひんぱん,frequency,JLPT_1
貧乏,びんぼう,"poverty, destitute, poor",JLPT_1
ファイト,ファイト,fight,JLPT_1
ファイル,ファイル,file; portfolio,JLPT_1 Genki_Ln.16
ファン,ファン,fan,JLPT_1
不意,ふい,"sudden, abrupt, unexpected",JLPT_1
フィルタ,フィルタ,filter,JLPT_1
封,ふう,seal,JLPT_1
封鎖,ふうさ,"blockade, freezing (funds)",JLPT_1
風車,ふうしゃ,windmill,JLPT_1
風習,ふうしゅう,custom,JLPT_1
風俗,ふうぞく,"manners, customs; sex industry",JLPT_1
ブーツ,ブーツ,boots,JLPT_1
風土,ふうど,"natural features, climate",JLPT_1
ブーム,ブーム,boom,JLPT_1
フォーム,フォーム,foam; form,JLPT_1
部下,ぶか,one's subordinate,JLPT_1 Intermediate_Japanese_Ln.09 Genki_Ln.22
不可欠,ふかけつ,"indispensable, essential",JLPT_1
ぶかぶか,ぶかぶか,"too big, baggy",JLPT_1
不吉,ふきつ,"ominous, sinister, bad luck, ill omen",JLPT_1
不況,ふきょう,"recession, depression, slump",JLPT_1
布巾,ふきん,dish cloth,JLPT_1
複合,ふくごう,"composite, complex",JLPT_1
福祉,ふくし,"welfare, well-being",JLPT_1
覆面,ふくめん,"mask, veil, disguise",JLPT_1
膨れる,ふくれる,"to swell (out), to be inflated, to bulge",JLPT_1
不景気,ふけいき,"business recession, hard times, depression",JLPT_1
耽る,ふける,"to indulge in, to give oneself up to, to be absorbed in",JLPT_1
老ける,ふける,to age,JLPT_1
富豪,ふごう,"wealthy person, millionaire",JLPT_1
布告,ふこく,"edict, ordinance, proclamation",JLPT_1
ブザー,ブザー,buzzer,JLPT_1
負債,ふさい,"debt, liabilities",JLPT_1
不在,ふざい,absence,JLPT_1
ふさわしい,ふさわしい,appropriate,JLPT_1
不順,ふじゅん,"irregularity, unseasonableness",JLPT_1
負傷,ふしょう,"injury, wound",JLPT_1
侮辱,ぶじょく,"insult, contempt, slight",JLPT_1
不審,ふしん,"suspicious, doubt, infidelity",JLPT_1
不振,ふしん,"dullness, slump, stagnation",JLPT_1
武装,ぶそう,"arms, armament, armed",JLPT_1
札,ふだ,"token, label; ticket, card; charm, talisman",JLPT_1
負担,ふたん,burden; load,JLPT_1 Intermediate_Japanese_Ln.14
不調,ふちょう,"bad condition, disorder, slump",JLPT_1
復活,ふっかつ,"revival (e.g., musical), restoration",JLPT_1
物議,ぶつぎ,public discussion (criticism),JLPT_1
復旧,ふっきゅう,"restoration, restitution, rehabilitation",JLPT_1
復興,ふっこう,"revival, renaissance, reconstruction",JLPT_1
物資,ぶっし,"goods, materials",JLPT_1
仏像,ぶつぞう,Buddhist image (statue),JLPT_1
物体,ぶったい,object,JLPT_1
沸騰,ふっとう,"boiling, seething",JLPT_1
不当,ふとう,"injustice, impropriety, unfair",JLPT_1
不動産,ふどうさん,real estate,JLPT_1
無難,ぶなん,"safety, security",JLPT_1
赴任,ふにん,(proceeding to) new appointment,JLPT_1
腐敗,ふはい,"decay, depravity",JLPT_1
不評,ふひょう,"bad reputation, disgrace, unpopularity",JLPT_1
不服,ふふく,"dissatisfaction, discontent, disapproval",JLPT_1
普遍,ふへん,"universality, ubiquity, omnipresence",JLPT_1
踏まえる,ふまえる,"to be based on, to have origin in",JLPT_1
踏み込む,ふみこむ,"to step into (someone else's territory, to break into, to raid",JLPT_1
不明,ふめい,"unknown, ambiguous",JLPT_1
部門,ぶもん,"class, group, category, department, field, branch",JLPT_1
扶養,ふよう,"support, maintenance",JLPT_1
ふらふら,ふらふら,"unsteady on one's feet, totter, dizzy",JLPT_1
ぶらぶら,ぶらぶら,"dangle heavily, sway to and fro, stroll idly",JLPT_1
振り返る,ふりかえる,"to turn head, to turn around, to look back",JLPT_1
振り出し,ふりだし,"outset, starting point, drawing or issuing (draft)",JLPT_1
不良,ふりょう,"badness, delinquent, failure",JLPT_1
浮力,ふりょく,buoyancy,JLPT_1
武力,ぶりょく,"armed might, military power, the sword, force",JLPT_1
ブル,ブル,bull,JLPT_1
震わせる,ふるわせる,"to be shaking, to be trembling",JLPT_1
無礼,ぶれい,"impolite, rude",JLPT_1
付録,ふろく,"appendix, supplement",JLPT_1
フロント,フロント,front,JLPT_1
憤慨,ふんがい,"indignation, resentment",JLPT_1
文化財,ぶんかざい,"cultural assets, cultural property",JLPT_1
分業,ぶんぎょう,"division of labor, specialization, assembly-line production",JLPT_1
文語,ぶんご,"written language, literary language",JLPT_1
分散,ぶんさん,"dispersion, decentralization, variance (statistics)",JLPT_1
分子,ぶんし,"numerator, molecule",JLPT_1
紛失,ふんしつ,losing something,JLPT_1
噴出,ふんしゅつ,"spewing, gushing, spouting",JLPT_1
文書,ぶんしょ,"document, writing",JLPT_1
紛争,ふんそう,"dispute, trouble, strife",JLPT_1
ふんだん,ふんだん,"plentiful, abundant, lavish",JLPT_1
分担,ぶんたん,"apportionment, sharing",JLPT_1
奮闘,ふんとう,"hard struggle, strenuous effort",JLPT_1
分配,ぶんぱい,"division, sharing",JLPT_1
分母,ぶんぼ,denominator,JLPT_1
粉末,ふんまつ,fine powder,JLPT_1
分離,ぶんり,"separation, detachment, segregation",JLPT_1
分裂,ぶんれつ,"split, division, break up",JLPT_1
ペア,ペア,"pair, pear",JLPT_1
兵器,へいき,"arms, weapons, ordinance",JLPT_1
閉口,へいこう,shut mouth,JLPT_1
閉鎖,へいさ,"closing, closure, shutdown",JLPT_1
兵士,へいし,soldier,JLPT_1
平常,へいじょう,"normal, usual",JLPT_1
平方,へいほう,"square (e.g., meter, square)",JLPT_1
並列,へいれつ,"arrangement, parallel, abreast",JLPT_1
ベース,ベース,"base, bass",JLPT_1
辟易,へきえき,"wince, shrink back, succumbing to, being frightened",JLPT_1
ぺこぺこ,ぺこぺこ,"fawn, be very hungry",JLPT_1
ベスト,ベスト,best; vest,JLPT_1
ベストセラー,ベストセラー,best-seller,JLPT_1
隔たる,へだたる,to be distant,JLPT_1
縁,へり,edge,JLPT_1
へりくだる,へりくだる,to deprecate oneself and praise the listener,JLPT_1
弁解,べんかい,"explanation, justification, excuse",JLPT_1
変革,へんかく,"change, reform(the) Reformation",JLPT_1
返還,へんかん,"return, restoration",JLPT_1
便宜,べんぎ,"convenience, accommodation",JLPT_1
偏見,へんけん,"prejudice, narrow view",JLPT_1
弁護,べんご,"defense, pleading, advocacy",JLPT_1
返済,へんさい,repayment,JLPT_1
弁償,べんしょう,"compensation, reparation, reimbursement",JLPT_1
変遷,へんせん,"change, transition, vicissitudes",JLPT_1
返答,へんとう,reply,JLPT_1
変動,へんどう,"change, fluctuation",JLPT_1
弁論,べんろん,"discussion, debate, argument",JLPT_1
穂,ほ,"ear (of plant), head (of plant)",JLPT_1
保育,ほいく,"nursing, nurturing, rearing",JLPT_1
ボイコット,ボイコット,boycott,JLPT_1
ポイント,ポイント,point,JLPT_1
法案,ほうあん,bill (law),JLPT_1
防衛,ぼうえい,"defense, protection, self-defense",JLPT_1
防火,ぼうか,"fire prevention, fire fighting, fire proof",JLPT_1
崩壊,ほうかい,"collapse, decay (physics), crumbling",JLPT_1
妨害,ぼうがい,"disturbance, obstruction, interference",JLPT_1
法学,ほうがく,"law, jurisprudence",JLPT_1
封建,ほうけん,feudalistic,JLPT_1
豊作,ほうさく,"abundant harvest, bumper crop",JLPT_1
方策,ほうさく,"plan, policy",JLPT_1
奉仕,ほうし,"attendance, service",JLPT_1
方式,ほうしき,"form, method, system",JLPT_1
放射,ほうしゃ,"radiation, emission",JLPT_1
放射能,ほうしゃのう,radioactivity,JLPT_1
報酬,ほうしゅう,"remuneration, recompense, reward",JLPT_1
放出,ほうしゅつ,"release, emit",JLPT_1
報じる,ほうじる,"to inform, to report",JLPT_1
報ずる,ほうずる,"to inform, to report",JLPT_1
紡績,ぼうせき,spinning,JLPT_1
呆然,ぼうぜん,"dumbfounded, overcome with surprise",JLPT_1
放置,ほうち,"leave as is, leave alone, neglect",JLPT_1
膨張,ぼうちょう,"expansion, swelling, increase",JLPT_1
法廷,ほうてい,courtroom,JLPT_1
報道,ほうどう,"coverage, report",JLPT_1
冒頭,ぼうとう,"beginning, start, outset",JLPT_1
暴動,ぼうどう,"insurrection, riot, uprising",JLPT_1
褒美,ほうび,"reward, prize",JLPT_1
暴風,ぼうふう,"storm, windstorm, gale",JLPT_1
葬る,ほうむる,"to bury, to entomb",JLPT_1
放り込む,ほうりこむ,to throw into,JLPT_1
放り出す,ほうりだす,"to throw out, to give up, to abandon",JLPT_1
暴力,ぼうりょく,violence,JLPT_1
飽和,ほうわ,saturation,JLPT_1
ホース,ホース,hose,JLPT_1
ポーズ,ポーズ,pause,JLPT_1
ホール,ホール,hall; hole,JLPT_1
保温,ほおん,"retaining warmth, keeping heat in, heat insulation",JLPT_1
捕獲,ほかく,"capture, seizure",JLPT_1
保管,ほかん,"custody, safekeeping, storage",JLPT_1
補給,ほきゅう,"supply, supplying, replenishment",JLPT_1
補強,ほきょう,reinforcement,JLPT_1
募金,ぼきん,"fund-raising, collection of funds",JLPT_1
牧師,ぼくし,"pastor, minister, clergyman",JLPT_1
捕鯨,ほげい,whaling,JLPT_1
惚ける,ぼける,"to grow senile, to fade",JLPT_1
保険,ほけん,"insurance, guarantee",JLPT_1
母校,ぼこう,alma mater,JLPT_1
母国,ぼこく,one's home country (same as 自分の国 (じぶんのくに)),JLPT_1 Intermediate_Japanese_Ln.15
誇る,ほこる,"to boast of, to be proud of",JLPT_1
綻びる,ほころびる,"to come apart at the seams, to smile broadly",JLPT_1
干し～,ほし～,dried ~,JLPT_1
ポジション,ポジション,position,JLPT_1
干し物,ほしもの,dried washing (clothes,JLPT_1
保守,ほしゅ,"conservative, maintaining",JLPT_1
補充,ほじゅう,"supplementation, replenishment, replenishing",JLPT_1
補助,ほじょ,"assistance, support, auxiliary",JLPT_1
舗装,ほそう,"pavement, road surface",JLPT_1
補足,ほそく,"supplement, complement",JLPT_1
墓地,ぼち,"cemetery, graveyard",JLPT_1
発作,ほっさ,"fit, attack",JLPT_1
没収,ぼっしゅう,forfeited,JLPT_1
発足,ほっそく,"starting, inauguration",JLPT_1
ポット,ポット,pot,JLPT_1
ほっぺた,ほっぺた,cheek,JLPT_1
ぼつぼつ,ぼつぼつ,"gradually, here and there, spots",JLPT_1
没落,ぼつらく,"ruin, fall, collapse",JLPT_1
解ける,ほどける,"to come untied, to come apart",JLPT_1
施す,ほどこす,"to give, to conduct, to perform",JLPT_1
ほとり,ほとり,vicinity of lake; river,JLPT_1
ぼやく,ぼやく,"to grumble, to complain",JLPT_1
ぼやける,ぼやける,"to become dim, to become blurred",JLPT_1
保養,ほよう,"health preservation, recuperation, recreation",JLPT_1
捕虜,ほりょ,prisoner of war,JLPT_1
ボルト,ボルト,volt; bolt,JLPT_1
滅びる,ほろびる,"to be ruined, to perish, to be destroyed",JLPT_1
滅ぼす,ほろぼす,"to destroy, to overthrow, to ruin",JLPT_1
本格,ほんかく,"propriety, full-scale",JLPT_1
本館,ほんかん,main building,JLPT_1
本気,ほんき,"seriousness, truth, sanctity",JLPT_1
本国,ほんごく,one's own country,JLPT_1
本質,ほんしつ,"essence, true nature, reality",JLPT_1
本体,ほんたい,"substance, body, trunk",JLPT_1
本音,ほんね,"(one's) real intention, motive",JLPT_1 Intermediate_Japanese_Ln.15
本能,ほんのう,instinct,JLPT_1
本場,ほんば,"home, best place, genuine",JLPT_1
ポンプ,ポンプ,pump,JLPT_1
本文,ほんぶん,"text (of document), body (of letter)",JLPT_1
本名,ほんみょう,real name,JLPT_1
マーク,マーク,mark,JLPT_1
マイ～,マイ～,"my ~, one's own ~",JLPT_1
マイクロフォン,マイクロフォン,microphone,JLPT_1
埋蔵,まいぞう,"buried property, treasure trove",JLPT_1
舞う,まう,"to dance, to flutter about, to revolve",JLPT_1
真上,まうえ,"just above, right overhead",JLPT_1
前売,まえうり,"advance sale, booking",JLPT_1
前置き,まえおき,"preface, introduction",JLPT_1
任す,まかす,"to entrust, to leave to a person",JLPT_1
負かす,まかす,to defeat,JLPT_1
賄う,まかなう,"to give board to, to provide meals, to pay",JLPT_1
紛らわしい,まぎらわしい,"confusing, misleading, ambiguous",JLPT_1
紛れる,まぎれる,"to be diverted, to slip into",JLPT_1
真心,まごころ,"sincerity, devotion",JLPT_1
まごつく,まごつく,"to be confused, to be flustered",JLPT_1
誠,まこと,"truth, faith, fidelity",JLPT_1
誠に,まことに,"indeed, really (very polite), absolutely",JLPT_1 Genki_Ln.20
まさしく,まさしく,"surely, no doubt, evidently",JLPT_1
勝る,まさる,"to excel, to surpass, to out-rival",JLPT_1
～増し,～増し,~increase,JLPT_1
交える,まじえる,"to mix, to converse with, to cross (swords)",JLPT_1
真下,ました,"right under, directly below",JLPT_1
まして,まして,"still more, still less (with neg. verb), to say nothing of",JLPT_1
交わる,まじわる,"to cross, to intersect, to mingle with,",JLPT_1
麻酔,ますい,anesthesia,JLPT_1
またがる (うまを～),またがる (うまを～),to straddle,JLPT_1
待ち合わせ,まちあわせ,appointment,JLPT_1
待ち遠しい,まちどおしい,looking forward to,JLPT_1
待ち望む,まちのぞむ,"to look anxiously for, to wait eagerly for",JLPT_1
まちまち,まちまち,"various, different",JLPT_1
末期,まっき,"deathbed, hour of death",JLPT_1
真っ二つ,まっぷたつ,in two equal parts,JLPT_1
まと,まと,"mark, target",JLPT_1
纏まり,まとまり,"conclusion, settlement, consistency",JLPT_1
纏め,まとめ,"settlement, conclusion",JLPT_1
免れる,まぬがれる,"to escape from, to be exempted",JLPT_1
招き,まねき,invitation,JLPT_1
瞬き,まばたき,"wink, twinkling (of stars), flicker (of light)",JLPT_1
麻痺,まひ,"paralysis, palsy, numbness",JLPT_1
～まみれ,～まみれ,"covered with (by, in) ~",JLPT_1
眉,まゆ,eyebrow,JLPT_1
鞠,まり,ball,JLPT_1
丸ごと,まるごと,"in its entirety, whole, wholly",JLPT_1
まるっきり,まるっきり,"completely, perfectly, just as if",JLPT_1
丸々,まるまる,completely,JLPT_1
丸める,まるめる,"to make round, to round off, to roll up",JLPT_1
満月,まんげつ,full moon,JLPT_1
満場,まんじょう,"unanimous, whole audience",JLPT_1
真ん前,まんまえ,"right in front, under the nose",JLPT_1
真ん丸い,まんまるい,perfectly circular,JLPT_1
真ん円い,まんまるい,perfectly round,JLPT_1
